Date,Action,Environment,Log Level
2014-11-13 14:07:03,GPAC Schedule enabled trigger action for Chlorine-Ceres >= 0.8,G357-Cerex,info
2014-11-13 14:07:03,GPAC Schedule enabled trigger action for Chlorine-Ceres >= 0.75,G357-Cerex,info
2014-11-13 14:07:03,GPAC Schedule enabled trigger action for Toluene-Cerex >= 4.5,G357-Cerex,info
2014-11-13 14:07:03,GPAC Schedule enabled trigger action for Toluene-Cerex <= 4.45,G357-Cerex,info
2014-11-13 14:07:03,GPAC Schedule enabled trigger action for Toluene-Cerex >= 1.5,G357-Cerex,info
2014-11-13 14:07:03,GPAC Schedule enabled trigger action for Toluene-Cerex <= 1.45,G357-Cerex,info
2014-11-18 13:28:19,GPAC Schedule cleared all trigger actions.,,info
2014-11-18 13:28:19,GPAC Schedule cleared all trigger actions.,,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for Light Switch Power Usage >= 950,PowerMonitorControl,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for Light Switch Power Usage >= 950,PowerMonitorControl,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for DoorMat = 0,Garage,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for DoorMat = 0,Garage,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for Movement Sensor = 0,Garage,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for Movement Sensor = 0,Garage,info
2014-11-18 13:28:19,DayTime enabled trigger action for Movement Sensor = 1,Garage,info
2014-11-18 13:28:19,DayTime enabled trigger action for Movement Sensor = 1,Garage,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for Light Switch Power Usage <= 350,PowerMonitorControl,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for Light Switch Power Usage <= 350,PowerMonitorControl,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 13:28:19,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 13:37:27,GPAC Schedule cleared all trigger actions.,,info
2014-11-18 13:37:27,GPAC Schedule cleared all trigger actions.,,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for Light Switch Power Usage >= 950,PowerMonitorControl,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for Light Switch Power Usage >= 950,PowerMonitorControl,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for DoorMat = 0,Garage,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for DoorMat = 0,Garage,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for Movement Sensor = 0,Garage,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for Movement Sensor = 0,Garage,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for FMS = 0,Front,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for FMS = 0,Front,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for BMS = 0,Back Door,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for BMS = 0,Back Door,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for GMS = 0,Side Entrance,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for GMS = 0,Side Entrance,info
2014-11-18 13:37:28,DayTime enabled trigger action for Movement Sensor = 1,Garage,info
2014-11-18 13:37:28,DayTime enabled trigger action for Movement Sensor = 1,Garage,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for Light Switch Power Usage <= 350,PowerMonitorControl,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for Light Switch Power Usage <= 350,PowerMonitorControl,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 13:37:28,GPAC Schedule enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-18 19:00:00,DayTime disabled trigger action for Movement Sensor = 1,Garage,info
2014-11-18 23:00:00,Midnight enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-19 06:00:00,Midnight disabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-19 07:00:01,DayTime enabled trigger action for Movement Sensor = 1,Garage,info
2014-11-19 19:00:00,DayTime disabled trigger action for Movement Sensor = 1,Garage,info
2014-11-19 23:00:00,Midnight enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-20 06:00:00,Midnight disabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-20 07:00:00,DayTime enabled trigger action for Movement Sensor = 1,Garage,info
2014-11-20 19:00:00,DayTime disabled trigger action for Movement Sensor = 1,Garage,info
2014-11-20 23:00:01,Midnight enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-21 06:00:00,Midnight disabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-21 07:00:00,DayTime enabled trigger action for Movement Sensor = 1,Garage,info
2014-11-21 19:00:00,DayTime disabled trigger action for Movement Sensor = 1,Garage,info
2014-11-21 23:00:00,Midnight enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-22 06:00:00,Midnight disabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-22 07:00:00,DayTime enabled trigger action for Movement Sensor = 1,Garage,info
2014-11-22 19:00:00,DayTime disabled trigger action for Movement Sensor = 1,Garage,info
2014-11-22 23:00:00,Midnight enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-23 06:00:00,Midnight disabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-23 07:00:01,DayTime enabled trigger action for Movement Sensor = 1,Garage,info
2014-11-23 19:00:00,DayTime disabled trigger action for Movement Sensor = 1,Garage,info
2014-11-23 23:00:00,Midnight enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-24 06:00:00,Midnight disabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-24 07:00:00,DayTime enabled trigger action for Movement Sensor = 1,Garage,info
2014-11-24 18:00:04,GPAC Schedule disabled trigger action for GMS = 0,Side Entrance,info
2014-11-24 18:00:46,GPAC Schedule disabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-24 18:01:05,GPAC Schedule disabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-24 19:00:00,DayTime disabled trigger action for Movement Sensor = 1,Garage,info
2014-11-24 23:00:00,Midnight enabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-25 06:00:00,Midnight disabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-25 07:00:00,DayTime enabled trigger action for Movement Sensor = 1,Garage,info
2014-11-25 07:52:41,GPAC Schedule disabled trigger action for DoorMat = 0,Garage,info
2014-11-25 07:53:54,GPAC Schedule disabled trigger action for BMS = 0,Back Door,info
2014-11-25 07:54:10,GPAC Schedule disabled trigger action for MSU Motion Sensor = 1,MSU1,info
2014-11-25 07:54:24,GPAC Schedule disabled trigger action for Movement Sensor = 0,Garage,info
2014-11-25 07:54:30,DayTime disabled trigger action for Movement Sensor = 1,Garage,info
2014-11-25 08:38:49,GPAC Schedule disabled trigger action for FMS = 0,Front,info
2014-11-25 09:18:31,Light Switch Power Usage changed Switch Wall Outlet X to On,PowerMonitorControl,info
2014-11-25 09:18:31,Light Switch Power Usage changed Switch Wall Outlet X to On,PowerMonitorControl,info
2014-11-25 13:42:24,Light Switch Power Usage changed Switch Wall Outlet X to On,PowerMonitorControl,info
2014-11-25 13:42:25,Light Switch Power Usage changed Switch Wall Outlet X to On,PowerMonitorControl,info
2014-11-25 13:42:41,Light Switch Power Usage changed Switch Wall Outlet X to On,PowerMonitorControl,info
2014-11-25 13:42:41,Light Switch Power Usage changed Switch Wall Outlet X to On,PowerMonitorControl,info
2014-11-25 13:45:06,GPAC Schedule enabled trigger action for Temp Simulation Sensor >= 30,4900 West Wing,info
2014-11-25 13:45:06,GPAC Schedule enabled trigger action for Temp Simulation Sensor >= 30,4900 West Wing,info
2014-11-25 13:45:58,GPAC Schedule enabled trigger action for Temp Simulation Sensor <= 20,4900 West Wing,info
2014-11-25 13:45:58,GPAC Schedule enabled trigger action for Temp Simulation Sensor <= 20,4900 West Wing,info
2014-11-25 13:47:09,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-11-25 13:47:31,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-11-25 13:47:32,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-11-28 10:27:12,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-11-28 10:27:13,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-11-28 10:27:15,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-11-28 10:27:16,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-11-28 15:22:55,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-11-28 15:22:56,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-11-28 15:23:00,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-11-28 15:23:01,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-01 08:25:17,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-12-01 08:25:20,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-01 08:25:21,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-01 15:52:30,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-12-01 15:52:31,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-12-01 15:52:33,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-01 15:52:34,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-02 15:03:48,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-12-02 15:03:49,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-12-02 15:03:52,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-02 15:03:52,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-03 08:44:44,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-12-03 08:44:45,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-12-03 08:44:51,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-03 08:44:51,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-03 17:10:03,GPAC Schedule enabled trigger action for PressureMat = 0,4900 West Wing,info
2014-12-03 17:10:03,GPAC Schedule enabled trigger action for PressureMat = 0,4900 West Wing,info
2014-12-03 17:17:22,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:17:22,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:17:30,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:17:30,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:17:55,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:17:55,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:21:12,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:21:12,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:21:21,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:21:21,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:21:31,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:21:31,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:21:42,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:21:42,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:21:54,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:21:54,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:28:42,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:28:42,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:40:00,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:40:00,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:40:07,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:40:07,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:47:07,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:47:07,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:55:18,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:55:18,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-03 17:55:25,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-03 17:55:25,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-04 07:33:38,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-04 07:33:38,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-04 10:42:23,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-12-04 10:42:24,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-12-04 10:42:30,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-04 10:42:30,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-04 10:52:46,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-04 10:52:46,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-04 10:58:32,GPAC Schedule enabled trigger action for Panic Button = 0,4900 West Wing,info
2014-12-04 10:58:32,GPAC Schedule enabled trigger action for Panic Button = 0,4900 West Wing,info
2014-12-04 10:59:00,GPAC Schedule enabled trigger action for Panic Button = 1,4900 West Wing,info
2014-12-04 10:59:00,GPAC Schedule enabled trigger action for Panic Button = 1,4900 West Wing,info
2014-12-04 10:59:00,Panic Button changed Light-4 to Deenergized,4900 West Wing,info
2014-12-04 10:59:01,Panic Button changed Light-4 to Deenergized,4900 West Wing,info
2014-12-04 10:59:09,Panic Button changed Light-4 to Energized,4900 West Wing,info
2014-12-04 10:59:09,Panic Button changed Light-4 to Energized,4900 West Wing,info
2014-12-04 10:59:12,Panic Button changed Light-4 to Deenergized,4900 West Wing,info
2014-12-04 10:59:12,Panic Button changed Light-4 to Deenergized,4900 West Wing,info
2014-12-04 11:03:13,GPAC Schedule enabled trigger action for Door Beam = 0,4900 West Wing,info
2014-12-04 11:03:13,GPAC Schedule enabled trigger action for Door Beam = 0,4900 West Wing,info
2014-12-04 11:03:56,Door Beam changed Light-2 to Deenergized,4900 West Wing,info
2014-12-04 11:04:12,GPAC Schedule enabled trigger action for Door Beam = 0,4900 West Wing,info
2014-12-04 11:04:12,GPAC Schedule enabled trigger action for Door Beam = 0,4900 West Wing,info
2014-12-04 11:04:24,Door Beam changed Light-2 to Energized,4900 West Wing,info
2014-12-04 11:04:24,Door Beam changed Light-2 to Energized,4900 West Wing,info
2014-12-04 11:04:25,Door Beam changed Light-2 to Deenergized,4900 West Wing,info
2014-12-04 11:04:25,Door Beam changed Light-2 to Deenergized,4900 West Wing,info
2014-12-04 11:04:49,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-12-04 11:04:50,Temp Simulation Sensor changed Buzzer to Energized,4900 West Wing,info
2014-12-04 11:05:00,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-04 11:05:00,Temp Simulation Sensor changed Buzzer to Deenergized,4900 West Wing,info
2014-12-04 11:08:15,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-04 11:08:15,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-04 11:08:22,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-04 11:08:22,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-04 11:09:27,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-04 11:09:27,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-04 11:09:34,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-04 11:09:34,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-04 11:09:55,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-04 11:09:55,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-04 11:10:01,Panic Button changed Light-4 to Energized,4900 West Wing,info
2014-12-04 11:10:02,Panic Button changed Light-4 to Energized,4900 West Wing,info
2014-12-04 11:10:04,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-04 11:10:04,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-04 11:10:04,Panic Button changed Light-4 to Deenergized,4900 West Wing,info
2014-12-04 11:10:04,Panic Button changed Light-4 to Deenergized,4900 West Wing,info
2014-12-04 11:12:25,GPAC Schedule enabled trigger action for PressureMat = 0,4900 West Wing,info
2014-12-04 11:12:25,GPAC Schedule enabled trigger action for PressureMat = 0,4900 West Wing,info
2014-12-04 11:14:01,GPAC Schedule enabled trigger action for PressureMat = 1,4900 West Wing,info
2014-12-04 11:14:01,GPAC Schedule enabled trigger action for PressureMat = 1,4900 West Wing,info
2014-12-04 11:14:01,PressureMat changed Light-3 to Deenergized,4900 West Wing,info
2014-12-04 11:14:02,PressureMat changed Light-3 to Deenergized,4900 West Wing,info
2014-12-04 11:14:43,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-04 11:14:43,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-04 11:14:43,PressureMat changed Light-3 to Energized,4900 West Wing,info
2014-12-04 11:14:44,PressureMat changed Light-3 to Energized,4900 West Wing,info
2014-12-04 11:14:45,PressureMat changed Light-3 to Deenergized,4900 West Wing,info
2014-12-04 11:14:45,PressureMat changed Light-3 to Deenergized,4900 West Wing,info
2014-12-04 11:34:42,PressureMat triggered Suite100PTZ,4900 West Wing,info
2014-12-04 11:34:42,Streaming from Suite100PTZ,4900 West Wing,info
2014-12-04 11:34:42,PressureMat changed Light-3 to Energized,4900 West Wing,info
2014-12-04 11:34:43,PressureMat changed Light-3 to Energized,4900 West Wing,info
2014-12-04 11:34:46,PressureMat changed Light-3 to Deenergized,4900 West Wing,info
2014-12-04 11:34:47,PressureMat changed Light-3 to Deenergized,4900 West Wing,info
2014-12-04 11:34:47,PressureMat changed Light-3 to Deenergized,4900 West Wing,info
