Date,Username,Message,IP Address,Log Level
2015-04-23 10:31:17,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 10:31:30,ssahid,Accessed Overview,192.168.1.5,info
2015-04-23 10:32:29,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 10:33:17,ssahid,Accessed Environments,192.168.1.5,info
2015-04-23 10:33:42,ssahid,Updated environment Energy-Utilities successfully,192.168.1.5,notice
2015-04-23 10:33:45,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 10:34:14,ssahid,Accessed Device Table,192.168.1.5,info
2015-04-23 10:34:19,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 10:34:57,ssahid,Accessed Overview,192.168.1.5,info
2015-04-23 10:35:03,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 10:36:16,ssahid,Accessed Camera Matrix,192.168.1.5,info
2015-04-23 10:36:41,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 10:36:44,ssahid,Accessed Camera Matrix,192.168.1.5,info
2015-04-23 10:36:55,ssahid,Accessed Camera Matrix,192.168.1.5,info
2015-04-23 10:38:03,ssahid,Accessed Discover Cameras,192.168.1.5,info
2015-04-23 10:38:18,ssahid,Updated camera Suite100PTZ successfully,192.168.1.5,notice
2015-04-23 10:38:21,ssahid,Accessed Camera Matrix,192.168.1.5,info
2015-04-23 10:38:48,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 10:40:17,ssahid,Accessed Camera Matrix,192.168.1.5,info
2015-04-23 10:40:59,ssahid,Accessed Triggers,192.168.1.5,info
2015-04-23 10:42:53,ssahid,Accessed Trigger Actions,192.168.1.5,info
2015-04-23 10:43:33,ssahid,Accessed Discover Modules,192.168.1.5,info
2015-04-23 10:43:58,ssahid,Accessed Discover Cameras,192.168.1.5,info
2015-04-23 10:44:54,ssahid,Accessed View Logs,192.168.1.5,info
2015-04-23 10:45:15,ssahid,Accessed Device Configuration,192.168.1.5,info
2015-04-23 10:46:23,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 10:46:32,ssahid,Accessed Device Table,192.168.1.5,info
2015-04-23 10:47:10,ssahid,Accessed Overview,192.168.1.5,info
2015-04-23 10:47:21,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 10:48:56,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 10:49:01,ssahid,Accessed Overview,192.168.1.5,info
2015-04-23 10:50:21,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 11:01:18,ssahid,Logged out,192.168.1.5,notice
2015-04-23 11:16:08,ssahid,GPAC System successfully authenticated,192.168.1.5,notice
2015-04-23 11:16:09,ssahid,Accessed Overview,192.168.1.5,info
2015-04-23 11:17:18,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 11:17:45,ssahid,Accessed Device Table,192.168.1.5,info
2015-04-23 11:18:17,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 11:19:32,ssahid,Accessed Discover Modules,192.168.1.5,info
2015-04-23 11:21:16,ssahid,Accessed Discover Cameras,192.168.1.5,info
2015-04-23 11:21:41,ssahid,Accessed Camera Matrix,192.168.1.5,info
2015-04-23 11:22:13,ssahid,Accessed Camera Matrix,192.168.1.5,info
2015-04-23 11:22:41,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 11:22:49,ssahid,Accessed Camera Matrix,192.168.1.5,info
2015-04-23 11:23:19,ssahid,Camera Suite100PTZ goto 9 ,192.168.1.5,notice
2015-04-23 11:23:28,ssahid,Camera Suite100PTZ goto 1 ,192.168.1.5,notice
2015-04-23 11:24:51,ssahid,Accessed Trigger Actions,192.168.1.5,info
2015-04-23 11:25:18,ssahid,Accessed Log Book,192.168.1.5,info
2015-04-23 11:25:23,ssahid,Accessed View Logs,192.168.1.5,info
2015-04-23 11:26:45,ssahid,Accessed View Logs,192.168.1.5,info
2015-04-23 11:26:48,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 11:28:14,ssahid,Accessed User Level,192.168.1.5,info
2015-04-23 11:28:40,ssahid,Accessed Classifications,192.168.1.5,info
2015-04-23 11:29:05,ssahid,Accessed User Level,192.168.1.5,info
2015-04-23 11:29:14,ssahid,Added user level FMS successfully,192.168.1.5,notice
2015-04-23 11:29:38,ssahid,Accessed User Manager,192.168.1.5,info
2015-04-23 11:30:03,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 11:39:04,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 12:04:50,ssahid,Logged out,192.168.1.5,notice
2015-04-23 13:17:58,ssahid,GPAC System successfully authenticated,192.168.1.5,notice
2015-04-23 13:17:59,ssahid,Accessed Overview,192.168.1.5,info
2015-04-23 13:20:06,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 13:20:45,ssahid,Accessed Device Table,192.168.1.5,info
2015-04-23 13:21:10,ssahid,Accessed View Logs,192.168.1.5,info
2015-04-23 13:22:34,ssahid,Accessed Camera Matrix,192.168.1.5,info
2015-04-23 13:25:10,ssahid,Camera Suite100PTZ goto 8 ,192.168.1.5,notice
2015-04-23 13:25:28,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 13:37:39,ssahid,Accessed Trigger Actions,192.168.1.5,info
2015-04-23 13:38:25,ssahid,Updated trigger action for Device Beam and child Device Light-2 successfully,192.168.1.5,notice
2015-04-23 13:38:31,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-23 13:39:18,ssahid,Accessed Trigger Actions,192.168.1.5,info
2015-04-23 13:41:10,ssahid,Updated trigger action for Device PressureMat and child Camera Suite100PTZ successfully,192.168.1.5,notice
2015-04-23 14:02:23,ssahid,Accessed Camera Matrix,192.168.1.5,info
2015-04-23 14:31:29,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-26 12:44:31,dford,GPAC System successfully authenticated,169.229.119.52,notice
2015-04-26 12:44:33,dford,Accessed Overview,169.229.119.52,info
2015-04-26 12:44:48,dford,Accessed Triggers,169.229.119.52,info
2015-04-26 12:45:07,dford,Accessed Configuration Files,169.229.119.52,info
2015-04-26 12:45:21,dford,Exported device,169.229.119.52,info
2015-04-26 12:45:44,dford,Exported module,169.229.119.52,info
2015-04-26 12:45:50,dford,Exported camera,169.229.119.52,info
2015-04-26 12:45:51,dford,Exported device,169.229.119.52,info
2015-04-26 12:45:53,dford,Exported trigger,169.229.119.52,info
2015-04-26 12:45:59,dford,Exported schedule,169.229.119.52,info
2015-04-26 12:46:01,dford,Exported depdevice,169.229.119.52,info
2015-04-26 12:47:56,dford,Exported depdevice,169.229.119.52,info
2015-04-26 12:47:57,dford,Exported depdevice,169.229.119.52,info
2015-04-26 12:47:58,dford,Exported depdevice,169.229.119.52,info
2015-04-26 12:47:58,dford,Exported depdevice,169.229.119.52,info
2015-04-26 12:48:08,dford,Accessed Device Table,169.229.119.52,info
2015-04-26 12:48:27,dford,Accessed View Logs,169.229.119.52,info
2015-04-26 16:44:08,dford,GPAC System successfully authenticated,169.229.119.52,notice
2015-04-26 16:44:10,dford,Accessed Overview,169.229.119.52,info
2015-04-26 16:44:33,dford,GPAC System successfully authenticated,169.229.119.52,notice
2015-04-26 16:44:35,dford,Accessed Overview,169.229.119.52,info
2015-04-26 16:44:57,dford,Accessed Device Table,169.229.119.52,info
2015-04-28 17:04:03,ssahid,GPAC System failed to authenticate. Login attempt: 1,192.168.1.5,alert
2015-04-28 17:04:31,ssahid,GPAC System successfully authenticated,192.168.1.5,notice
2015-04-28 17:04:35,ssahid,Accessed Overview,192.168.1.5,info
2015-04-28 17:04:54,ssahid,Accessed Overview,192.168.1.5,info
2015-04-28 17:05:02,ssahid,Accessed Triggers,192.168.1.5,info
2015-04-28 17:05:07,ssahid,Accessed Triggers,192.168.1.5,info
2015-04-28 17:05:13,ssahid,Accessed Triggers,192.168.1.5,info
2015-04-28 17:05:22,ssahid,Accessed Environments,192.168.1.5,info
2015-04-28 17:06:52,ssahid,Added environment Engine successfully,192.168.1.5,notice
2015-04-28 17:07:03,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-28 17:07:26,ssahid,Accessed Trigger Actions,192.168.1.5,info
2015-04-28 17:08:48,ssahid,Accessed Schedules,192.168.1.5,info
2015-04-28 17:11:24,ssahid,Updated schedule Evenings successfully,192.168.1.5,notice
2015-04-28 17:11:36,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-28 17:12:02,ssahid,Accessed Reboot,192.168.1.5,info
2015-04-28 17:12:06,ssahid,Accessed Overview,192.168.1.5,info
2015-04-28 17:12:15,ssahid,Accessed Reboot,192.168.1.5,info
2015-04-28 17:12:26,ssahid,Accessed Save Changes,192.168.1.5,info
2015-04-28 17:12:32,ssahid,Saved GPAC configuration successfully,192.168.1.5,info
2015-04-28 17:12:36,ssahid,Accessed Reboot,192.168.1.5,info
2015-04-28 17:12:43,ssahid,Accessed Device Matrix,192.168.1.5,info
2015-04-28 17:12:53,ssahid,Logged out,192.168.1.5,notice
2015-04-30 08:53:11,ssahid,GPAC System successfully authenticated,192.168.1.13,notice
2015-04-30 08:53:12,ssahid,Accessed Overview,192.168.1.13,info
2015-04-30 08:53:16,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 08:56:07,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 08:56:17,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 08:56:55,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 08:57:02,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:17:48,ssahid,Accessed Environments,192.168.1.13,info
2015-04-30 10:17:56,ssahid,Deleted environment Engine successfully,192.168.1.13,notice
2015-04-30 10:17:58,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:18:03,ssahid,Accessed Configuration Files,192.168.1.13,info
2015-04-30 10:18:10,ssahid,Exported module,192.168.1.13,info
2015-04-30 10:19:08,ssahid,Exported camera,192.168.1.13,info
2015-04-30 10:19:14,ssahid,Exported device,192.168.1.13,info
2015-04-30 10:19:20,ssahid,Exported trigger,192.168.1.13,info
2015-04-30 10:19:28,ssahid,Exported schedule,192.168.1.13,info
2015-04-30 10:19:36,ssahid,Exported depdevice,192.168.1.13,info
2015-04-30 10:19:46,ssahid,Accessed Environments,192.168.1.13,info
2015-04-30 10:20:10,ssahid,Added environment Bus-Engine successfully,192.168.1.13,notice
2015-04-30 10:20:13,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:22:20,ssahid,Accessed Device Configuration,192.168.1.13,info
2015-04-30 10:22:36,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:22:57,ssahid,Updated device AirConditioning successfully,192.168.1.13,notice
2015-04-30 10:23:14,ssahid,Updated device HallwayLight successfully,192.168.1.13,notice
2015-04-30 10:23:45,ssahid,Updated device Heating successfully,192.168.1.13,notice
2015-04-30 10:24:14,ssahid,Updated device OutletPowerSwitch successfully,192.168.1.13,notice
2015-04-30 10:24:32,ssahid,Updated device BoilerEnergyUsage successfully,192.168.1.13,notice
2015-04-30 10:24:47,ssahid,Updated device LightPowerUsage successfully,192.168.1.13,notice
2015-04-30 10:25:00,ssahid,Updated device OutletPowerUsage successfully,192.168.1.13,notice
2015-04-30 10:25:24,ssahid,Updated device Reticulation successfully,192.168.1.13,notice
2015-04-30 10:25:40,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:26:01,ssahid,Accessed Environments,192.168.1.13,info
2015-04-30 10:26:28,ssahid,Updated environment Utilities-Energy successfully,192.168.1.13,notice
2015-04-30 10:26:30,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:26:35,ssahid,Accessed Save Changes,192.168.1.13,info
2015-04-30 10:26:37,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-04-30 10:26:38,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:28:30,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:29:01,ssahid,Updated device Tank1FlowRate successfully,192.168.1.13,notice
2015-04-30 10:29:14,ssahid,Updated device Tank1Volume successfully,192.168.1.13,notice
2015-04-30 10:29:35,ssahid,Updated device Temperature successfully,192.168.1.13,notice
2015-04-30 10:30:04,ssahid,Updated device Chlorine successfully,192.168.1.13,notice
2015-04-30 10:30:52,ssahid,Updated device ORP successfully,192.168.1.13,notice
2015-04-30 10:31:07,ssahid,Updated device Turbidity successfully,192.168.1.13,notice
2015-04-30 10:31:21,ssahid,Updated device WaterPipePressure successfully,192.168.1.13,notice
2015-04-30 10:31:33,ssahid,Updated device pH successfully,192.168.1.13,notice
2015-04-30 10:31:59,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:32:13,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:32:17,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:32:41,ssahid,Updated device Tank2Volume successfully,192.168.1.13,notice
2015-04-30 10:33:03,ssahid,Updated device Hydrogen Sulfide successfully,192.168.1.13,notice
2015-04-30 10:33:20,ssahid,Updated device Sulfurdioxide successfully,192.168.1.13,notice
2015-04-30 10:34:12,ssahid,Updated device AirConditioning successfully,192.168.1.13,notice
2015-04-30 10:34:32,ssahid,Updated device HallwayLight successfully,192.168.1.13,notice
2015-04-30 10:35:14,ssahid,Updated device OutletPowerSwitch successfully,192.168.1.13,notice
2015-04-30 10:35:36,ssahid,Updated device Heating successfully,192.168.1.13,notice
2015-04-30 10:36:00,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:36:14,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:36:31,ssahid,Accessed Start/Stop GPAC,192.168.1.13,info
2015-04-30 10:36:33,ssahid,Stopped GPAC successfully,192.168.1.13,info
2015-04-30 10:36:34,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:38:34,ssahid,Updated device Tank2FlowRate successfully,192.168.1.13,notice
2015-04-30 10:39:26,ssahid,Updated device Reticulation successfully,192.168.1.13,notice
2015-04-30 10:39:49,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:40:31,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:42:10,ssahid,Updated device Odometer successfully,192.168.1.13,notice
2015-04-30 10:42:12,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:42:13,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:42:22,ssahid,Accessed Save Changes,192.168.1.13,info
2015-04-30 10:42:23,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-04-30 10:42:25,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:42:28,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:42:51,ssahid,Updated device Odometer successfully,192.168.1.13,notice
2015-04-30 10:42:53,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:43:02,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:43:22,ssahid,Updated device Odometer successfully,192.168.1.13,notice
2015-04-30 10:43:24,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:43:34,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:43:40,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:43:42,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:44:58,ssahid,Updated device EngineTime successfully,192.168.1.13,notice
2015-04-30 10:45:00,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:45:30,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:46:29,ssahid,Updated device TurboBoostPressure successfully,192.168.1.13,notice
2015-04-30 10:46:31,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:46:52,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:47:08,ssahid,Updated device TurboBoostPressure successfully,192.168.1.13,notice
2015-04-30 10:47:10,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:47:37,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:49:30,ssahid,Updated device TransOilTemp successfully,192.168.1.13,notice
2015-04-30 10:49:32,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:50:56,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:52:28,ssahid,Updated device FuelEconomy successfully,192.168.1.13,notice
2015-04-30 10:52:31,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:52:47,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:53:59,ssahid,Updated device EngineSpeed successfully,192.168.1.13,notice
2015-04-30 10:54:01,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:54:41,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:54:41,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:56:45,ssahid,Updated device ExhaustBackPress successfully,192.168.1.13,notice
2015-04-30 10:56:47,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:56:48,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:58:03,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 10:58:57,ssahid,Updated device CoolantTemp successfully,192.168.1.13,notice
2015-04-30 10:58:58,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 10:59:11,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:00:31,ssahid,Updated device IdleTime successfully,192.168.1.13,notice
2015-04-30 11:00:39,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:00:45,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:01:53,ssahid,Updated device ExhaustTemp successfully,192.168.1.13,notice
2015-04-30 11:01:55,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:02:11,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:02:16,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:02:18,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:02:39,ssahid,Updated device ExhaustTemp successfully,192.168.1.13,notice
2015-04-30 11:02:42,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:04:02,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:04:59,ssahid,Updated device EngOilLevel successfully,192.168.1.13,notice
2015-04-30 11:05:04,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:05:33,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:06:17,ssahid,Updated device EngOilLevel successfully,192.168.1.13,notice
2015-04-30 11:06:19,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:06:28,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:07:10,ssahid,Updated device EngOilLevel successfully,192.168.1.13,notice
2015-04-30 11:07:11,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:07:12,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:07:31,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:08:35,ssahid,Updated device OilPressure successfully,192.168.1.13,notice
2015-04-30 11:08:37,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:09:00,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:09:19,ssahid,Updated device OilPressure successfully,192.168.1.13,notice
2015-04-30 11:09:22,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:09:28,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:11:14,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:11:29,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:14:51,ssahid,Updated device EngOilTemp successfully,192.168.1.13,notice
2015-04-30 11:15:08,ssahid,Accessed User Manager,192.168.1.13,info
2015-04-30 11:15:21,ken,GPAC System successfully authenticated,76.105.43.253,notice
2015-04-30 11:15:24,ssahid,Accessed System Information,192.168.1.13,info
2015-04-30 11:15:24,ken,Accessed Overview,76.105.43.253,info
2015-04-30 11:15:33,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:15:45,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:18:16,ssahid,Updated device Charge successfully,192.168.1.13,notice
2015-04-30 11:18:18,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:22:17,ken,Accessed Environments,76.105.43.253,info
2015-04-30 11:22:24,ken,Accessed Overview,76.105.43.253,info
2015-04-30 11:22:27,ken,Accessed Overview,76.105.43.253,info
2015-04-30 11:23:11,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:23:32,ssahid,Updated device EngineTime successfully,192.168.1.13,notice
2015-04-30 11:24:21,ken,Accessed Overview,76.105.43.253,info
2015-04-30 11:24:27,ken,Accessed Configuration Files,76.105.43.253,info
2015-04-30 11:24:31,ken,Accessed Environments,76.105.43.253,info
2015-04-30 11:24:35,ken,Accessed Environments,76.105.43.253,info
2015-04-30 11:24:38,ken,Accessed Triggers,76.105.43.253,info
2015-04-30 11:24:43,ken,Accessed Start/Stop GPAC,76.105.43.253,info
2015-04-30 11:24:48,ken,Accessed Save Changes,76.105.43.253,info
2015-04-30 11:24:51,ken,Accessed Start/Stop GPAC,76.105.43.253,info
2015-04-30 11:24:58,ken,Accessed Device Table,76.105.43.253,info
2015-04-30 11:25:12,ssahid,Updated device Charge successfully,192.168.1.13,notice
2015-04-30 11:25:23,ken,Accessed Device Configuration,76.105.43.253,info
2015-04-30 11:25:27,ken,Accessed Discover Modules,76.105.43.253,info
2015-04-30 11:25:31,ken,Accessed Camera Matrix,76.105.43.253,info
2015-04-30 11:25:49,ken,Accessed Archiving,76.105.43.253,info
2015-04-30 11:26:39,ken,Accessed Communication Centre,76.105.43.253,info
2015-04-30 11:26:44,ken,Accessed Network Configuration,76.105.43.253,info
2015-04-30 11:26:47,ken,Accessed User Manager,76.105.43.253,info
2015-04-30 11:26:53,ssahid,Updated device CoolantTemp successfully,192.168.1.13,notice
2015-04-30 11:26:56,ken,Accessed User Level,76.105.43.253,info
2015-04-30 11:27:02,ken,Accessed About,76.105.43.253,info
2015-04-30 11:27:14,ssahid,Updated device EngOilLevel successfully,192.168.1.13,notice
2015-04-30 11:27:42,ssahid,Updated device EngOilTemp successfully,192.168.1.13,notice
2015-04-30 11:28:56,ssahid,Updated device EngineSpeed successfully,192.168.1.13,notice
2015-04-30 11:29:24,ssahid,Updated device ExhaustBackPress successfully,192.168.1.13,notice
2015-04-30 11:30:10,ssahid,Updated device ExhaustTemp successfully,192.168.1.13,notice
2015-04-30 11:30:12,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:30:57,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:32:16,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:33:51,ssahid,Updated device IdleTime successfully,192.168.1.13,notice
2015-04-30 11:33:53,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:37:48,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:40:16,ssahid,Updated device FuelTank successfully,192.168.1.13,notice
2015-04-30 11:40:19,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:40:26,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:40:49,ssahid,Updated device FuelTank successfully,192.168.1.13,notice
2015-04-30 11:40:51,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:40:57,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:41:07,ssahid,Updated device FuelTank successfully,192.168.1.13,notice
2015-04-30 11:41:09,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:42:02,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:42:37,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:42:51,ssahid,Updated device FuelTank successfully,192.168.1.13,notice
2015-04-30 11:42:53,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:43:10,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:43:32,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:43:40,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:44:19,ssahid,Updated device OilPressure successfully,192.168.1.13,notice
2015-04-30 11:44:54,ssahid,Updated device Odometer successfully,192.168.1.13,notice
2015-04-30 11:45:18,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:45:20,ssahid,Accessed Overview,192.168.1.13,info
2015-04-30 11:45:35,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:45:39,ssahid,Accessed Overview,192.168.1.13,info
2015-04-30 11:45:48,ken,Accessed Environments,76.105.43.253,info
2015-04-30 11:45:55,ken,Accessed Environments,76.105.43.253,info
2015-04-30 11:46:01,ken,Accessed Overview,76.105.43.253,info
2015-04-30 11:46:20,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:46:22,ken,Accessed Environments,76.105.43.253,info
2015-04-30 11:46:25,ken,Accessed Overview,76.105.43.253,info
2015-04-30 11:46:41,ssahid,Updated device TurboBoostPressure successfully,192.168.1.13,notice
2015-04-30 11:46:55,ssahid,Accessed Overview,192.168.1.13,info
2015-04-30 11:47:08,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:47:23,ssahid,Updated device FuelEconomy successfully,192.168.1.13,notice
2015-04-30 11:47:24,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:47:27,ssahid,Accessed Overview,192.168.1.13,info
2015-04-30 11:47:53,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:48:05,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:50:24,ssahid,Accessed Start/Stop GPAC,192.168.1.13,info
2015-04-30 11:50:26,ssahid,Started GPAC successfully,192.168.1.13,info
2015-04-30 11:50:28,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:51:00,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:51:11,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:51:20,ssahid,Accessed Overview,192.168.1.13,info
2015-04-30 11:51:46,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:51:50,ssahid,Accessed Overview,192.168.1.13,info
2015-04-30 11:52:16,ssahid,Accessed Trigger Actions,192.168.1.13,info
2015-04-30 11:52:45,ken,Accessed Device Table,76.105.43.253,info
2015-04-30 11:52:48,ken,Accessed Overview,76.105.43.253,info
2015-04-30 11:52:58,ken,Accessed Device Matrix,76.105.43.253,info
2015-04-30 11:53:12,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:53:51,ssahid,Accessed Trigger Actions,192.168.1.13,info
2015-04-30 11:54:20,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:54:26,ssahid,Accessed Trigger Actions,192.168.1.13,info
2015-04-30 11:54:46,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 11:54:52,ssahid,Accessed Device Table,192.168.1.13,info
2015-04-30 11:55:22,ssahid,Updated device TransOilTemp successfully,192.168.1.13,notice
2015-04-30 11:55:24,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 12:00:40,ken,Accessed Device Configuration,76.105.43.253,info
2015-04-30 12:03:35,ssahid,Accessed View Logs,192.168.1.13,info
2015-04-30 12:05:50,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-04-30 12:08:56,ssahid,Accessed Overview,192.168.1.13,info
2015-04-30 12:09:07,ssahid,Accessed Device Matrix,192.168.1.13,info
